"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","419261"," ","            10.85","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","453574"," ","                2","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","12","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","456114"," ","             5.25","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","7","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","520861"," ","             2.95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","601221"," ","             2.83","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","601426"," ","              .88","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","41","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","626838"," ","             7.98","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","758753"," ","             1.17","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","21","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","771391"," ","              8.5","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","771424"," ","              2.7","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","814151"," ","               17","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","851095"," ","              .98","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
