CUSTOMER                      ,PAYEE                         ,PROC/PAY DATE       ,EFFECT/GOOD FUNDS/CH,CHECK/PAYMENT TRACE NUMBER    ,TOTAL CRED
SEARS HOLDINGS MANAGEMENT CORP,YOUNGS FARMS                  ,20101105            ,20101105            ,'771569636                    ,0016109.31

INVOICE DATE                  ,INVOICE/CREDIT MEMO NUMBER    ,PO NUMBER           ,OUTBOUND-FROM PARTY ,RETURN GOODS AUTH NUMBER ,STORE NUMBER   ,NET AMOUNT,ADJUSTMENT,GROSS AMOUNT   ,ORIGINAL INVOICE NUMBER  ,ADJUSTMENT REASON        ,NOTES,DOCUMENT DATE                 ,OTHER DISC AMT      ,DEPT NUMBER         
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07045          ,00000034.7,0000000000,0000000000034.7,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07045          ,00000016.5,0000000000,0000000000016.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07060          ,0000022.05,0000000000,000000000022.05,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07060          ,0000000009,0000000000,000000000000009,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07060          ,00000014.1,0000000000,0000000000014.1,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07060          ,00000008.4,0000000000,0000000000008.4,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07060          ,0000000018,0000000000,000000000000018,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07060          ,00000040.8,0000000000,0000000000040.8,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07060          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07063          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07063          ,0000012.15,0000000000,000000000012.15,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07063          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07063          ,00000029.7,0000000000,0000000000029.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07063          ,00000037.8,0000000000,0000000000037.8,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07063          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07063          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07064          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07064          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07064          ,0000001.35,0000000000,000000000001.35,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07064          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07064          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07064          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07066          ,00000007.5,0000000000,0000000000007.5,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07066          ,00000015.5,0000000000,0000000000015.5,                         ,                         ,,20101008                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07066          ,00000006.9,0000000000,0000000000006.9,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07066          ,0000017.65,0000000000,000000000017.65,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07066          ,00000006.9,0000000000,0000000000006.9,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07069          ,00000033.1,0000000000,0000000000033.1,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07069          ,00000051.5,0000000000,0000000000051.5,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07069          ,0000021.45,0000000000,000000000021.45,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07069          ,00000025.8,0000000000,0000000000025.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07069          ,0000000033,0000000000,000000000000033,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07069          ,00000013.2,0000000000,0000000000013.2,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07069          ,00000011.1,0000000000,0000000000011.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07076          ,0000033.75,0000000000,000000000033.75,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07076          ,0000025.65,0000000000,000000000025.65,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07076          ,00000017.2,0000000000,0000000000017.2,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07076          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07076          ,00000019.2,0000000000,0000000000019.2,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07132          ,00000086.1,0000000000,0000000000086.1,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07132          ,00000053.8,0000000000,0000000000053.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07132          ,0000096.49,0000000000,000000000096.49,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07132          ,0000077.66,0000000000,000000000077.66,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07132          ,0000073.36,0000000000,000000000073.36,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07132          ,0000063.85,0000000000,000000000063.85,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07132          ,00000032.4,0000000000,0000000000032.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07154          ,0000000006,0000000000,000000000000006,                         ,                         ,,20101007                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07154          ,00000004.2,0000000000,0000000000004.2,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07154          ,0000000009,0000000000,000000000000009,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07154          ,00000004.5,0000000000,0000000000004.5,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07154          ,0000000006,0000000000,000000000000006,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07208          ,00000068.9,0000000000,0000000000068.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07208          ,0000120.76,0000000000,000000000120.76,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07208          ,0000128.55,0000000000,000000000128.55,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07208          ,0000108.05,0000000000,000000000108.05,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07208          ,00000087.4,0000000000,0000000000087.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07208          ,00000110.9,0000000000,0000000000110.9,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07208          ,0000070.65,0000000000,000000000070.65,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07255          ,0000010.05,0000000000,000000000010.05,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07255          ,0000073.15,0000000000,000000000073.15,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07255          ,0000048.55,0000000000,000000000048.55,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07255          ,0000050.95,0000000000,000000000050.95,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07255          ,0000037.15,0000000000,000000000037.15,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07255          ,00000056.5,0000000000,0000000000056.5,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07255          ,00000042.6,0000000000,0000000000042.6,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07274          ,0000095.08,0000000000,000000000095.08,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07274          ,0000027.65,0000000000,000000000027.65,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07274          ,0000018.38,0000000000,000000000018.38,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07274          ,0000014.85,0000000000,000000000014.85,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07274          ,0000019.73,0000000000,000000000019.73,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07274          ,0000063.24,0000000000,000000000063.24,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07278          ,0000043.51,0000000000,000000000043.51,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07278          ,00000070.2,0000000000,0000000000070.2,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07278          ,00000083.7,0000000000,0000000000083.7,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07278          ,0000044.55,0000000000,000000000044.55,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07278          ,00000062.1,0000000000,0000000000062.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07278          ,0000084.32,0000000000,000000000084.32,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07278          ,0000066.15,0000000000,000000000066.15,                         ,                         ,,20101013                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07317          ,0000014.65,0000000000,000000000014.65,                         ,                         ,,20101010                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07317          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07353          ,0000015.99,0000000000,000000000015.99,                         ,                         ,,20101007                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07353          ,00000007.4,0000000000,0000000000007.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07353          ,0000010.28,0000000000,000000000010.28,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07353          ,0000048.39,0000000000,000000000048.39,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07353          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07353          ,0000041.94,0000000000,000000000041.94,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07354          ,00000012.3,0000000000,0000000000012.3,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07354          ,0000000006,0000000000,000000000000006,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07354          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07354          ,00000023.7,0000000000,0000000000023.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07354          ,00000009.9,0000000000,0000000000009.9,                         ,                         ,,20101011                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07354          ,00000013.8,0000000000,0000000000013.8,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07358          ,00000031.7,0000000000,0000000000031.7,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07358          ,0000044.55,0000000000,000000000044.55,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07358          ,00000077.9,0000000000,0000000000077.9,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07358          ,00000062.9,0000000000,0000000000062.9,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07358          ,00000050.6,0000000000,0000000000050.6,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07358          ,00000041.6,0000000000,0000000000041.6,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07358          ,0000000084,0000000000,000000000000084,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07407          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07407          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07407          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07407          ,0000022.95,0000000000,000000000022.95,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07407          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07407          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07407          ,00000037.8,0000000000,0000000000037.8,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07461          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07461          ,0000009.75,0000000000,000000000009.75,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07461          ,0000017.18,0000000000,000000000017.18,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07461          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07461          ,0000004.88,0000000000,000000000004.88,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07461          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07607          ,0000004.05,0000000000,000000000004.05,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07607          ,00000005.7,0000000000,0000000000005.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07607          ,0000027.89,0000000000,000000000027.89,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07607          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07607          ,00000030.3,0000000000,0000000000030.3,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07607          ,0000024.31,0000000000,000000000024.31,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07607          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07622          ,0000044.34,0000000000,000000000044.34,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07622          ,0000014.85,0000000000,000000000014.85,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07622          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07622          ,0000072.17,0000000000,000000000072.17,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07622          ,0000053.79,0000000000,000000000053.79,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07622          ,0000000027,0000000000,000000000000027,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07622          ,0000044.65,0000000000,000000000044.65,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07626          ,0000025.13,0000000000,000000000025.13,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07626          ,0000028.78,0000000000,000000000028.78,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07626          ,00000034.2,0000000000,0000000000034.2,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07626          ,0000039.59,0000000000,000000000039.59,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07626          ,0000061.58,0000000000,000000000061.58,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07626          ,0000047.83,0000000000,000000000047.83,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07626          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07627          ,00000006.9,0000000000,0000000000006.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07627          ,00000009.6,0000000000,0000000000009.6,                         ,                         ,,20101008                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07627          ,00000004.2,0000000000,0000000000004.2,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07627          ,00000044.7,0000000000,0000000000044.7,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07627          ,00000028.8,0000000000,0000000000028.8,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07627          ,0000021.75,0000000000,000000000021.75,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07718          ,0000025.65,0000000000,000000000025.65,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07718          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07718          ,00000078.3,0000000000,0000000000078.3,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07718          ,00000058.7,0000000000,0000000000058.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07718          ,0000049.95,0000000000,000000000049.95,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07718          ,00000044.2,0000000000,0000000000044.2,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07718          ,0000049.95,0000000000,000000000049.95,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09121          ,0000004.05,0000000000,000000000004.05,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09121          ,0000016.76,0000000000,000000000016.76,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09121          ,0000017.55,0000000000,000000000017.55,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09121          ,0000030.88,0000000000,000000000030.88,                         ,                         ,,20101011                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09121          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09503          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09503          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09503          ,0000056.94,0000000000,000000000056.94,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09503          ,0000009.76,0000000000,000000000009.76,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09503          ,0000006.75,0000000000,000000000006.75,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09503          ,0000012.15,0000000000,000000000012.15,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09503          ,0000064.93,0000000000,000000000064.93,                         ,                         ,,20101013                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09513          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09513          ,0000000003,0000000000,000000000000003,                         ,                         ,,20101010                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09513          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09549          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09549          ,0000021.08,0000000000,000000000021.08,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09549          ,0000034.99,0000000000,000000000034.99,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09549          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09549          ,0000004.05,0000000000,000000000004.05,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09549          ,0000002.18,0000000000,000000000002.18,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09563          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09563          ,00000034.3,0000000000,0000000000034.3,                         ,                         ,,20101008                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09563          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09563          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,09563          ,0000023.78,0000000000,000000000023.78,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,09571          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,09571          ,00000001.5,0000000000,0000000000001.5,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,09571          ,0000013.15,0000000000,000000000013.15,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,09571          ,0000023.05,0000000000,000000000023.05,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,09571          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,09571          ,0000032.65,0000000000,000000000032.65,                         ,                         ,,20101012                      ,0000000000,'043                
