CUSTOMER                      ,PAYEE                         ,PROC/PAY DATE       ,EFFECT/GOOD FUNDS/CH,CHECK/PAYMENT TRACE NUMBER    ,TOTAL CRED
HOME DEPOT OF CANADA INC.     ,CANADIAN VALLEY GROWERS LTD   ,20120305            ,                    ,'2000031481                   ,00009557.3

INVOICE DATE                  ,INVOICE/CREDIT MEMO NUMBER    ,PO NUMBER           ,OUTBOUND-FROM PARTY ,RETURN GOODS AUTH NUMBER ,STORE NUMBER   ,NET AMOUNT,ADJUSTMENT,GROSS AMOUNT   ,ORIGINAL INVOICE NUMBER  ,ADJUSTMENT REASON        ,NOTES,DOCUMENT DATE                 ,OTHER DISC AMT      ,DEPT NUMBER         
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000023.38,0000000000,000000000023.38,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000040.57,0000000000,000000000040.57,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000046.85,0000000000,000000000046.85,                         ,                         ,,20120218                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000275.38,0000000000,000000000275.38,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000645.47,0000000000,000000000645.47,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000467.74,0000000000,000000000467.74,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000339.18,0000000000,000000000339.18,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,00000331.9,0000000000,0000000000331.9,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,00000115.5,0000000000,0000000000115.5,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000056.82,0000000000,000000000056.82,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000306.89,0000000000,000000000306.89,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,00000253.2,0000000000,0000000000253.2,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000098.27,0000000000,000000000098.27,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000298.21,0000000000,000000000298.21,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000132.66,0000000000,000000000132.66,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000082.73,0000000000,000000000082.73,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000143.28,0000000000,000000000143.28,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000114.82,0000000000,000000000114.82,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000009.98,0000000000,000000000009.98,                         ,                         ,,20120219                      ,0000000000,'                   
20120219                      ,'                             ,'PBS-20120219       ,                    ,                         ,               ,0000052.83,0000000000,000000000052.83,                         ,                         ,,20120219                      ,0000000000,'                   
20120301                      ,'                             ,'PBS-20120301       ,                    ,                         ,               ,0000019.33,0000000000,000000000019.33,                         ,                         ,,20120301                      ,0000000000,'                   
