"  ","  ","02004953","                 0","     237","20120625","456114"," ","             5.25","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","7","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","520861"," ","             2.95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","601221"," ","             2.83","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","601426"," ","              .88","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","41","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","626838"," ","             7.98","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","758753"," ","             1.17","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","21","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","771391"," ","              8.5","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","771424"," ","              2.7","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","814151"," ","               17","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","851095"," ","              .98","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","5","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","902797"," ","             5.56","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","906278"," ","             5.84","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","21","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","906542"," ","             2.15","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","954574"," ","            13.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","954607"," ","            12.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","155097"," ","              .95","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","40","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","236849"," ","                3","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","8","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","286688"," ","             5.61","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","386762"," ","             1.95","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","17","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","386804"," ","             5.28","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","6","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","08096424","                 0","     147","20120625","387088"," ","              1.6","1","EA","2708"," ","  ","45301 NORTHPOINTE BLVD","UTICA","MI","48315","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
